Title,Genre,Author,Link,Image,Rating
Heart Bones,Romance,Unknown Author,https://www.goodreads.com/book/show/51007311-heart-bones,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580936060l/51007311._SY475_.jpg,4.23
Beach Read,Romance,Unknown Author,https://www.goodreads.com/book/show/52867387-beach-read,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1589881197l/52867387._SY475_.jpg,4.00
"Red, White & Royal Blue",Romance,Unknown Author,https://www.goodreads.com/book/show/41150487-red-white-royal-blue,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1566742512l/41150487._SY475_.jpg,4.08
Book Lovers,Romance,Unknown Author,https://www.goodreads.com/book/show/58690308-book-lovers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1638867089l/58690308.jpg,4.13
The Hating Game,Romance,Unknown Author,https://www.goodreads.com/book/show/27213238-the-hating-game,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1481566824l/27213238.jpg,3.88
"Twilight (The Twilight Saga, #1)",Romance,Unknown Author,https://www.goodreads.com/book/show/41865.Twilight,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1700522826l/41865._SY475_.jpg,3.66
"The Kiss Quotient (The Kiss Quotient, #1)",Romance,Unknown Author,https://www.goodreads.com/book/show/36199084-the-kiss-quotient,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1688188444l/36199084._SY475_.jpg,3.89
Ugly Love,Romance,Unknown Author,https://www.goodreads.com/book/show/17788401-ugly-love,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1632597571l/17788401._SY475_.jpg,4.03
Happy Place,Romance,Unknown Author,https://www.goodreads.com/book/show/61718053-happy-place,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1660145160l/61718053.jpg,3.99
"Me Before You (Me Before You, #1)",Romance,Unknown Author,https://www.goodreads.com/book/show/17347634-me-before-you,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1665087720l/17347634._SY475_.jpg,4.26
"Fifty Shades of Grey (Fifty Shades, #1)",Romance,Unknown Author,https://www.goodreads.com/book/show/10818853-fifty-shades-of-grey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385207843l/10818853.jpg,3.66
"The Deal (Off-Campus, #1)",Romance,Unknown Author,https://www.goodreads.com/book/show/45484397-the-deal,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557156071l/45484397._SY475_.jpg,4.23
"The Selection (The Selection, #1)",Romance,Unknown Author,https://www.goodreads.com/book/show/10507293-the-selection,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1322103400l/10507293.jpg,4.08
"New Moon (The Twilight Saga, #2)",Romance,Unknown Author,https://www.goodreads.com/book/show/49041.New_Moon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630592760l/49041._SX318_.jpg,3.60
"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Romance,Unknown Author,https://www.goodreads.com/book/show/50659468-a-court-of-mist-and-fury,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1620325671l/50659468._SY475_.jpg,4.65
"Twisted Love (Twisted, #1)",Romance,Unknown Author,https://www.goodreads.com/book/show/55817097-twisted-love,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1618487915l/55817097._SY475_.jpg,3.72
"Vector: A Surprising Story of Space, Time, and Mathematical Transformation",Science,James  R. Carey,https://www.goodreads.com/book/show/202104095-vector,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1719757011l/202104095._SY475_.jpg,4.50
On Call: A Doctor's Journey in Public Service,Science,James  R. Carey,https://www.goodreads.com/book/show/207689829-on-call,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1715719932l/207689829._SY475_.jpg,4.59
Sing Like Fish: How Sound Rules Life Under Water,Science,James  R. Carey,https://www.goodreads.com/book/show/198563669-sing-like-fish,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1705087193l/198563669._SY475_.jpg,3.90
Becoming Earth: How Our Planet Came to Life,Science,James  R. Carey,https://www.goodreads.com/book/show/200634712-becoming-earth,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1705955968l/200634712._SY475_.jpg,4.26
"Frostbite: How Refrigeration Changed Our Food, Our Planet, and Ourselves",Science,James  R. Carey,https://www.goodreads.com/book/show/199514774-frostbite,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1697110274l/199514774._SY475_.jpg,4.23
The Singularity Is Nearer: When We Merge with AI,Science,James  R. Carey,https://www.goodreads.com/book/show/45024007-the-singularity-is-nearer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1711721717l/45024007.jpg,3.94
We Are Not Able to Live in the Sky: The Seductive Promise of Microfinance,Science,James  R. Carey,https://www.goodreads.com/book/show/198902271-we-are-not-able-to-live-in-the-sky,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1701898556l/198902271._SY475_.jpg,4.14
"Do I Know You?: A Faceblind Reporter’s Journey into the Science of Sight, Memory, and Imagination",Science,James  R. Carey,https://www.goodreads.com/book/show/199928370-do-i-know-you,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1697513121l/199928370._SY475_.jpg,4.29
Psychedelic Outlaws: The Movement Revolutionizing Modern Medicine,Science,James  R. Carey,https://www.goodreads.com/book/show/200287139-psychedelic-outlaws,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1710823777l/200287139.jpg,4.54
Cull of the Wild: Killing in the Name of Conservation,Science,James  R. Carey,https://www.goodreads.com/book/show/195391769-cull-of-the-wild,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1699145946l/195391769._SY475_.jpg,3.88
Life After Whale: The Amazing Ecosystem of a Whale Fall,Science,James  R. Carey,https://www.goodreads.com/book/show/62952901-life-after-whale,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1707015594l/62952901._SX318_.jpg,4.65
Are You Small?,Science,James  R. Carey,https://www.goodreads.com/book/show/201906759-are-you-small,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1715708932l/201906759._SX318_.jpg,3.67
Love on the Brain,Science,Unknown Author,https://www.goodreads.com/book/show/59571699-love-on-the-brain,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1657897729l/59571699._SY475_.jpg,3.91
The Anxious Generation: How the Great Rewiring of Childhood Caused an Epidemic of Mental Illness,Science,Unknown Author,https://www.goodreads.com/book/show/171681821-the-anxious-generation,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1711573377l/171681821._SY475_.jpg,4.46
Think Again: The Power of Knowing What You Don't Know,Science,Unknown Author,https://www.goodreads.com/book/show/55539565-think-again,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1602574232l/55539565.jpg,4.15
"Fire and Bones (Temperance Brennan, #23)",Science,Unknown Author,https://www.goodreads.com/book/show/199798883-fire-and-bones,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1714701224l/199798883._SY475_.jpg,4.21
Elon Musk,Science,Unknown Author,https://www.goodreads.com/book/show/122765395-elon-musk,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1692288251l/122765395._SY475_.jpg,4.40
Dopamine Nation: Finding Balance in the Age of Indulgence,Science,Unknown Author,https://www.goodreads.com/book/show/55723020-dopamine-nation,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1629679336l/55723020._SY475_.jpg,3.91
Imminent: Inside the Pentagon's Hunt for UFOs,Science,Unknown Author,https://www.goodreads.com/book/show/210963085-imminent,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1716304848l/210963085._SY475_.jpg,4.42
Breath: The New Science of a Lost Art,Science,Unknown Author,https://www.goodreads.com/book/show/48890486-breath,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575339793l/48890486.jpg,4.15
Supercommunicators: How to Unlock the Secret Language of Connection,Science,Unknown Author,https://www.goodreads.com/book/show/157981748-supercommunicators,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1702893819l/157981748._SY475_.jpg,4.05
The In-Between: Unforgettable Encounters During Life's Final Moments,Science,Unknown Author,https://www.goodreads.com/book/show/63033521-the-in-between,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1684817915l/63033521.jpg,4.51
Hidden Potential: The Science of Achieving Greater Things,Science,Unknown Author,https://www.goodreads.com/book/show/157095669-hidden-potential,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689111352l/157095669._SY475_.jpg,4.12
"What Happened To You?: Conversations on Trauma, Resilience, and Healing",Science,Unknown Author,https://www.goodreads.com/book/show/53238858-what-happened-to-you,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1653552093l/53238858._SY475_.jpg,4.44
Orbital,Science,Unknown Author,https://www.goodreads.com/book/show/123136728-orbital,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1682375874l/123136728.jpg,3.73
On Call: A Doctor's Journey in Public Service,Science,Unknown Author,https://www.goodreads.com/book/show/207689829-on-call,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1715719932l/207689829._SY475_.jpg,4.59
Humankind: A Hopeful History,Science,Unknown Author,https://www.goodreads.com/book/show/52879286-humankind,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577251406l/52879286.jpg,4.32
A Brief History of Time,Science,Unknown Author,https://www.goodreads.com/book/show/3869.A_Brief_History_of_Time,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333578746l/3869.jpg,4.21
A Short History of Nearly Everything,Science,Unknown Author,https://www.goodreads.com/book/show/21.A_Short_History_of_Nearly_Everything,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433086293l/21._SY475_.jpg,4.22
The Selfish Gene,Science,Unknown Author,https://www.goodreads.com/book/show/61535.The_Selfish_Gene,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366758096l/61535.jpg,4.16
Astrophysics for People in a Hurry,Science,Unknown Author,https://www.goodreads.com/book/show/32191710-astrophysics-for-people-in-a-hurry,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562761669l/32191710._SY475_.jpg,4.08
Sapiens: A Brief History of Humankind,Science,Unknown Author,https://www.goodreads.com/book/show/23692271-sapiens,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1703329310l/23692271._SY475_.jpg,4.36
Cosmos,Science,Unknown Author,https://www.goodreads.com/book/show/55030.Cosmos,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388620656l/55030.jpg,4.40
The Immortal Life of Henrietta Lacks,Science,Unknown Author,https://www.goodreads.com/book/show/6493208-the-immortal-life-of-henrietta-lacks,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327878144l/6493208._SY475_.jpg,4.12
What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Science,Unknown Author,https://www.goodreads.com/book/show/21413662-what-if,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451351509l/21413662._SX318_.jpg,4.14
The Origin of Species,Science,Unknown Author,https://www.goodreads.com/book/show/22463.The_Origin_of_Species,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298417570l/22463.jpg,4.01
"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Science,Unknown Author,https://www.goodreads.com/book/show/8049273-the-elegant-universe,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348791881l/8049273.jpg,4.09
The Demon-Haunted World: Science as a Candle in the Dark,Science,Unknown Author,https://www.goodreads.com/book/show/17349.The_Demon_Haunted_World,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553691804l/17349._SX318_.jpg,4.29
Stiff: The Curious Lives of Human Cadavers,Science,Unknown Author,https://www.goodreads.com/book/show/56769575-stiff,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1625851259l/56769575.jpg,4.06
"""Surely You're Joking, Mr. Feynman!"": Adventures of a Curious Character",Science,Unknown Author,https://www.goodreads.com/book/show/35167685-surely-you-re-joking-mr-feynman,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504936953l/35167685.jpg,4.27
The Gene: An Intimate History,Science,Unknown Author,https://www.goodreads.com/book/show/27276428-the-gene,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452452965l/27276428._SY475_.jpg,4.36
Why We Sleep: Unlocking the Power of Sleep and Dreams,Science,Unknown Author,https://www.goodreads.com/book/show/34466963-why-we-sleep,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556604137l/34466963._SY475_.jpg,4.38
"The Mercy of Gods (The Captive’s War, #1)",Science Fiction,Laurel Mojica,https://www.goodreads.com/book/show/201930181-the-mercy-of-gods,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1725128722l/201930181._SY475_.jpg,4.25
Burn,Science Fiction,Laurel Mojica,https://www.goodreads.com/book/show/202102018-burn,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1699934842l/202102018._SY475_.jpg,3.79
Hum,Science Fiction,Laurel Mojica,https://www.goodreads.com/book/show/195791689-hum,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1699132200l/195791689._SY475_.jpg,3.60
The Dead Cat Tail Assassins,Science Fiction,Laurel Mojica,https://www.goodreads.com/book/show/127305606-the-dead-cat-tail-assassins,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1684868626l/127305606.jpg,4.05
The Dollmakers,Science Fiction,Laurel Mojica,https://www.goodreads.com/book/show/199793668-the-dollmakers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1706588387l/199793668._SX318_.jpg,4.19
"Zero Stars, Do Not Recommend",Science Fiction,Laurel Mojica,https://www.goodreads.com/book/show/200174139-zero-stars-do-not-recommend,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1702565512l/200174139._SY475_.jpg,3.91
The Queen,Science Fiction,Laurel Mojica,https://www.goodreads.com/book/show/199797559-the-queen,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1697755106l/199797559._SY475_.jpg,3.92
Glass Houses,Science Fiction,Laurel Mojica,https://www.goodreads.com/book/show/195790684-glass-houses,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1699554056l/195790684._SY475_.jpg,3.46
"Amari and the Despicable Wonders (Supernatural Investigations, #3)",Science Fiction,Laurel Mojica,https://www.goodreads.com/book/show/75668244-amari-and-the-despicable-wonders,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1707418292l/75668244._SY475_.jpg,4.60
Hovergirls,Science Fiction,Laurel Mojica,https://www.goodreads.com/book/show/195391761-hovergirls,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1703251631l/195391761.jpg,3.47
Thrum,Science Fiction,Laurel Mojica,https://www.goodreads.com/book/show/210835673-thrum,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1712337129l/210835673._SX318_.jpg,4.25
"Full Speed to a Crash Landing (Chaotic Orbits, #1)",Science Fiction,Laurel Mojica,https://www.goodreads.com/book/show/203914630-full-speed-to-a-crash-landing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1709648941l/203914630._SX318_.jpg,4.01
Practical Rules for Cursed Witches,Science Fiction,Laurel Mojica,https://www.goodreads.com/book/show/205181255-practical-rules-for-cursed-witches,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1708808161l/205181255._SY475_.jpg,4.27
The Empire Wars,Science Fiction,Laurel Mojica,https://www.goodreads.com/book/show/201794207-the-empire-wars,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1713973664l/201794207._SY475_.jpg,4.11
Blackheart Man,Science Fiction,Laurel Mojica,https://www.goodreads.com/book/show/199798012-blackheart-man,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1724926065l/199798012._SY475_.jpg,4.00
The Midnight Library,Science Fiction,Unknown Author,https://www.goodreads.com/book/show/52578297-the-midnight-library,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1602190253l/52578297.jpg,3.99
The Institute,Science Fiction,Unknown Author,https://www.goodreads.com/book/show/43798285-the-institute,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549241208l/43798285.jpg,4.20
"Angel of Vengeance (Pendergast, #22)",Science Fiction,Unknown Author,https://www.goodreads.com/book/show/201627017-angel-of-vengeance,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1700218086l/201627017._SY475_.jpg,4.47
Recursion,Science Fiction,Unknown Author,https://www.goodreads.com/book/show/42046112-recursion,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543687940l/42046112.jpg,4.17
The First to Die at the End,Science Fiction,Unknown Author,https://www.goodreads.com/book/show/59723790-the-first-to-die-at-the-end,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1647651404l/59723790.jpg,4.01
"The Testaments (The Handmaid's Tale, #2)",Science Fiction,Unknown Author,https://www.goodreads.com/book/show/42975172-the-testaments,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549292344l/42975172.jpg,4.19
Thrum,Science Fiction,Unknown Author,https://www.goodreads.com/book/show/210835673-thrum,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1712337129l/210835673._SX318_.jpg,4.25
"A Psalm for the Wild-Built (Monk & Robot, #1)",Science Fiction,Unknown Author,https://www.goodreads.com/book/show/40864002-a-psalm-for-the-wild-built,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1600789291l/40864002._SY475_.jpg,4.27
The Book of Bill (Gravity Falls),Science Fiction,Unknown Author,https://www.goodreads.com/book/show/203315037-the-book-of-bill,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1702662879l/203315037._SX318_.jpg,4.58
Sea of Tranquility,Science Fiction,Unknown Author,https://www.goodreads.com/book/show/58446227-sea-of-tranquility,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1626710416l/58446227.jpg,4.07
Prophet Song,Science Fiction,Unknown Author,https://www.goodreads.com/book/show/158875813-prophet-song,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689541792l/158875813._SY475_.jpg,4.09
Annie Bot,Science Fiction,Unknown Author,https://www.goodreads.com/book/show/156023123-annie-bot,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1690812484l/156023123._SY475_.jpg,3.83
"Light Bringer (Red Rising Saga, #6)",Science Fiction,Unknown Author,https://www.goodreads.com/book/show/29227774-light-bringer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1667655583l/29227774._SY475_.jpg,4.75
Imminent: Inside the Pentagon's Hunt for UFOs,Science Fiction,Unknown Author,https://www.goodreads.com/book/show/210963085-imminent,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1716304848l/210963085._SY475_.jpg,4.42
"Fugitive Telemetry (The Murderbot Diaries, #6)",Science Fiction,Unknown Author,https://www.goodreads.com/book/show/53205854-fugitive-telemetry,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1589475583l/53205854._SY475_.jpg,4.31
"Dune (Dune, #1)",Science Fiction,Unknown Author,https://www.goodreads.com/book/show/44767458-dune,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555447414l/44767458.jpg,4.28
"Ender’s Game (Ender's Saga, #1)",Science Fiction,Unknown Author,https://www.goodreads.com/book/show/375802.Ender_s_Game,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408303130l/375802._SY475_.jpg,4.31
"The Hitchhiker’s Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",Science Fiction,Unknown Author,https://www.goodreads.com/book/show/11.The_Hitchhiker_s_Guide_to_the_Galaxy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531891848l/11._SY475_.jpg,4.23
The Martian,Science Fiction,Unknown Author,https://www.goodreads.com/book/show/18007564-the-martian,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1413706054l/18007564.jpg,4.42
"Ready Player One (Ready Player One, #1)",Science Fiction,Unknown Author,https://www.goodreads.com/book/show/9969571-ready-player-one,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1500930947l/9969571._SY475_.jpg,4.23
Fahrenheit 451,Science Fiction,Unknown Author,https://www.goodreads.com/book/show/13079982-fahrenheit-451,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1383718290l/13079982.jpg,3.96
1984,Science Fiction,Unknown Author,https://www.goodreads.com/book/show/61439040-1984,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1657781256l/61439040._SX318_.jpg,4.19
"The Hunger Games (The Hunger Games, #1)",Science Fiction,Unknown Author,https://www.goodreads.com/book/show/2767052-the-hunger-games,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586722975l/2767052._SY475_.jpg,4.34
Brave New World,Science Fiction,Unknown Author,https://www.goodreads.com/book/show/5129.Brave_New_World,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575509280l/5129._SY475_.jpg,3.99
"Foundation (Foundation, #1)",Science Fiction,Unknown Author,https://www.goodreads.com/book/show/29579.Foundation,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417900846l/29579.jpg,4.17
Loud: Accept Nothing Less Than the Life You Deserve,Self Help,Gabriel Reilich,https://www.goodreads.com/book/show/195791316-loud,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1708137417l/195791316.jpg,4.47
The Color of Everything: A Journey to Quiet the Chaos Within,Self Help,Gabriel Reilich,https://www.goodreads.com/book/show/199373502-the-color-of-everything,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1705382948l/199373502._SY475_.jpg,4.21
The Enneagram for Teens: A Complete Guide to Self-Discovery and Spiritual Growth,Self Help,Gabriel Reilich,https://www.goodreads.com/book/show/201335386-the-enneagram-for-teens,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1719742067l/201335386._SY475_.jpg,4.46
The Psychology of Money,Self Help,Gabriel Reilich,https://www.goodreads.com/book/show/41881472-the-psychology-of-money,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581527774l/41881472._SY475_.jpg,4.30
Untamed,Self Help,Gabriel Reilich,https://www.goodreads.com/book/show/52129515-untamed,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585832694l/52129515.jpg,3.99
Think Again: The Power of Knowing What You Don't Know,Self Help,Gabriel Reilich,https://www.goodreads.com/book/show/55539565-think-again,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1602574232l/55539565.jpg,4.15
"The Boy, the Mole, the Fox and the Horse",Self Help,Gabriel Reilich,https://www.goodreads.com/book/show/43708884-the-boy-the-mole-the-fox-and-the-horse,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579017235l/43708884._SX318_.jpg,4.56
Maybe You Should Talk to Someone,Self Help,Gabriel Reilich,https://www.goodreads.com/book/show/37570546-maybe-you-should-talk-to-someone,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547189796l/37570546.jpg,4.38
Talking to Strangers: What We Should Know About the People We Don't Know,Self Help,Gabriel Reilich,https://www.goodreads.com/book/show/43848929-talking-to-strangers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549393502l/43848929._SX318_.jpg,4.00
The Mountain Is You: Transforming Self-Sabotage Into Self-Mastery,Self Help,Gabriel Reilich,https://www.goodreads.com/book/show/53642699-the-mountain-is-you,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1590806892l/53642699._SY475_.jpg,4.09
Outlive: The Science & Art of Longevity,Self Help,Gabriel Reilich,https://www.goodreads.com/book/show/61153739-outlive,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1700067079l/61153739._SX318_.jpg,4.37
Dopamine Nation: Finding Balance in the Age of Indulgence,Self Help,Gabriel Reilich,https://www.goodreads.com/book/show/55723020-dopamine-nation,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1629679336l/55723020._SY475_.jpg,3.91
Four Thousand Weeks,Self Help,Gabriel Reilich,https://www.goodreads.com/book/show/54785515-four-thousand-weeks,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1627425434l/54785515._SY475_.jpg,4.22
Think Like a Monk,Self Help,Gabriel Reilich,https://www.goodreads.com/book/show/51942513-think-like-a-monk,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1600432716l/51942513._SY475_.jpg,4.20
The Creative Act: A Way of Being,Self Help,Gabriel Reilich,https://www.goodreads.com/book/show/60965426-the-creative-act,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1663707011l/60965426.jpg,4.04
How to Keep House While Drowning,Self Help,Gabriel Reilich,https://www.goodreads.com/book/show/60139504-how-to-keep-house-while-drowning,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1722528827l/60139504.jpg,4.25
Loud: Accept Nothing Less Than the Life You Deserve,Self Help,Gabriel Reilich,https://www.goodreads.com/book/show/195791316-loud,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1708137417l/195791316.jpg,4.47
Breath: The New Science of a Lost Art,Self Help,Gabriel Reilich,https://www.goodreads.com/book/show/48890486-breath,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575339793l/48890486.jpg,4.15
Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,Self Help,Unknown Author,https://www.goodreads.com/book/show/40121378-atomic-habits,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1655988385l/40121378.jpg,4.35
The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Self Help,Unknown Author,https://www.goodreads.com/book/show/28257707-the-subtle-art-of-not-giving-a-f-ck,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465761302l/28257707.jpg,3.88
How to Win Friends and Influence People,Self Help,Unknown Author,https://www.goodreads.com/book/show/4865.How_to_Win_Friends_and_Influence_People,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442726934l/4865._SY475_.jpg,4.22
The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Self Help,Unknown Author,https://www.goodreads.com/book/show/36072.The_7_Habits_of_Highly_Effective_People,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421842784l/36072.jpg,4.16
The Power of Habit: Why We Do What We Do in Life and Business,Self Help,Unknown Author,https://www.goodreads.com/book/show/12609433-the-power-of-habit,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545854312l/12609433._SY475_.jpg,4.13
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Self Help,Unknown Author,https://www.goodreads.com/book/show/22318578-the-life-changing-magic-of-tidying-up,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1418767178l/22318578.jpg,3.87
The Four Agreements,Self Help,Unknown Author,https://www.goodreads.com/book/show/6596.The_Four_Agreements,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630664059l/6596.jpg,4.19
You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Self Help,Unknown Author,https://www.goodreads.com/book/show/15843166-you-are-a-badass,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351539051l/15843166._SY475_.jpg,3.95
The Power of Now: A Guide to Spiritual Enlightenment,Self Help,Unknown Author,https://www.goodreads.com/book/show/6708.The_Power_of_Now,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689947880l/6708.jpg,4.15
